1,1,2021-01-23,2021-02-10
1,3,2024-11-17,2024-12-15
1,6,2022-01-21,2022-02-01
1,47,2020-01-08,2020-01-16
1,50,2023-05-03,2023-05-06
1,70,2024-03-09,2024-03-28
1,101,2021-10-10,2021-10-20
1,110,2022-05-13,2022-05-22
1,151,2021-05-02,2021-05-06
1,157,2021-02-10,2021-02-17
1,163,2020-07-06,2020-07-29
1,216,2020-09-01,2020-09-15
1,223,2022-08-19,2022-08-21
1,231,2021-12-14,2021-12-29
1,235,2021-09-17,2021-09-19
1,260,2024-07-07,2024-07-19
1,296,2023-09-15,2023-09-21
1,316,2024-11-12,2024-12-03
1,333,2023-10-28,2023-11-22
1,349,2021-03-14,2021-03-17
1,356,2021-07-17,2021-08-06
1,362,2022-10-12,2022-11-01
1,367,2023-06-17,2023-06-25
1,423,2023-07-18,2023-08-11
1,441,2024-09-13,2024-09-22
1,457,2024-11-19,2024-12-16
1,480,2022-06-11,2022-07-10
1,500,2022-11-28,2022-12-16
1,527,2023-03-17,2023-03-21
1,543,2024-02-19,2024-02-27
1,552,2022-10-21,2022-11-04
1,553,2022-02-04,2022-03-01
1,590,2020-12-24,2021-01-08
1,592,2021-03-06,2021-03-08
1,593,2020-07-24,2020-08-03
1,596,2020-02-25,2020-03-20
1,608,2023-01-17,2023-02-10
1,648,2022-04-25,2022-05-05
1,661,2022-10-09,2022-11-06
1,673,2022-02-20,2022-03-10
1,733,2020-11-13,2020-11-26
1,736,2023-04-04,2023-04-26
1,780,2022-12-21,2023-01-09
1,804,2024-01-02,2024-01-15
1,919,2024-03-03,2024-03-24
1,923,2021-03-08,2021-03-09
1,940,2023-07-27,2023-08-08
1,943,2020-12-19,2021-01-02
1,954,2020-12-06,2020-12-16
1,1009,2022-10-17,2022-11-03
1,1023,2021-10-29,2021-11-14
1,1024,2023-05-29,2023-05-30
1,1025,2023-05-26,2023-06-18
1,1029,2022-10-19,2022-11-10
1,1030,2023-03-19,2023-04-13
1,1031,2020-09-08,2020-10-07
1,1032,2021-01-17,2021-02-14
1,1042,2020-04-17,2020-04-26
1,1049,2021-08-05,2021-08-09
1,1060,2023-11-14,2023-11-21
1,1073,2024-08-30,2024-09-17
1,1080,2021-02-20,2021-03-08
1,1089,2020-04-27,2020-05-02
1,1090,2022-08-19,2022-09-11
1,1092,2020-06-03,2020-06-17
1,1097,2023-04-28,2023-05-09
1,1127,2024-07-26,2024-08-13
1,1136,2021-01-02,2021-01-06
1,1196,2023-10-01,2023-10-27
1,1197,2021-06-24,2021-07-03
1,1198,2020-01-13,2020-01-23
1,1206,2020-10-14,2020-11-02
1,1208,2023-04-24,2023-05-13
1,1210,2021-03-28,2021-04-08
1,1213,2020-06-13,2020-07-10
1,1214,2021-12-13,2021-12-15
1,1219,2020-04-23,2020-05-16
1,1220,2023-07-20,2023-08-13
1,1222,2023-04-25,2023-05-05
1,1224,2022-01-16,2022-01-18
1,1226,2023-10-11,2023-10-31
1,1240,2023-12-22,2024-01-08
1,1256,2020-01-25,2020-02-20
1,1258,2023-04-30,2023-05-29
1,1265,2021-09-27,2021-09-30
1,1270,2021-05-30,2021-06-14
1,1275,2020-06-26,2020-06-27
1,1278,2022-07-10,2022-07-22
1,1282,2020-08-23,2020-08-24
1,1291,2024-10-13,2024-11-10
1,1298,2024-05-20,2024-05-27
1,1348,2023-01-28,2023-02-20
1,1377,2020-09-22,2020-10-20
1,1396,2023-02-12,2023-02-20
1,1408,2024-10-24,2024-11-02
1,1445,2023-06-18,2023-07-18
1,1473,2020-05-21,2020-06-06
1,1500,2022-09-17,2022-09-22
1,1517,2024-11-08,2024-11-25
1,1552,2024-09-13,2024-09-25
1,1573,2021-08-02,2021-08-20
1,1580,2020-06-01,2020-06-17
1,1587,2024-07-04,2024-07-23
1,1617,2022-03-23,2022-04-20
1,1620,2024-01-07,2024-01-14
1,1625,2023-09-04,2023-09-06
1,1644,2023-06-10,2023-06-18
1,1676,2024-10-23,2024-11-10
1,1732,2022-09-18,2022-10-08
1,1777,2022-12-06,2022-12-23
1,1793,2022-04-02,2022-04-15
1,1804,2024-03-07,2024-03-14
1,1805,2020-08-17,2020-09-03
1,1920,2023-01-30,2023-02-08
1,1927,2024-01-31,2024-02-01
1,1954,2024-10-23,2024-11-07
1,1967,2023-09-14,2023-10-03
1,2000,2022-01-04,2022-01-27
1,2005,2022-02-09,2022-02-10
1,2012,2023-05-04,2023-05-10
1,2018,2021-04-14,2021-04-15
1,2028,2024-07-08,2024-08-02
1,2033,2024-03-15,2024-04-12
1,2046,2024-07-09,2024-07-31
1,2048,2022-07-04,2022-07-17
1,2054,2023-09-01,2023-09-25
1,2058,2024-01-30,2024-02-28
1,2078,2024-01-09,2024-01-30
1,2090,2021-08-13,2021-08-22
1,2093,2022-07-15,2022-07-16
1,2094,2020-04-05,2020-04-30
1,2096,2022-02-11,2022-03-02
1,2099,2023-01-25,2023-01-28
1,2105,2020-12-13,2020-12-29
1,2115,2023-08-24,2023-09-13
1,2116,2023-12-15,2024-01-02
1,2137,2021-10-22,2021-10-30
1,2139,2023-09-10,2023-10-09
1,2141,2021-08-07,2021-08-25
1,2143,2023-05-05,2023-05-07
1,2161,2021-06-04,2021-06-14
1,2174,2022-08-02,2022-09-01
1,2193,2021-08-25,2021-08-26
1,2253,2022-04-29,2022-05-27
1,2268,2022-11-15,2022-12-10
1,2273,2022-08-16,2022-09-08
1,2291,2022-09-17,2022-09-29
1,2329,2021-10-13,2021-11-11
1,2338,2023-11-23,2023-12-09
1,2353,2023-03-05,2023-03-27
1,2366,2023-07-20,2023-08-16
1,2387,2024-10-05,2024-10-31
1,2389,2022-05-08,2022-05-23
1,2395,2021-11-05,2021-11-15
1,2406,2023-09-30,2023-10-21
1,2414,2022-01-13,2022-01-15
1,2427,2022-07-29,2022-08-10
1,2450,2024-02-26,2024-03-20
1,2459,2020-12-28,2021-01-06
1,2470,2023-03-16,2023-04-09
1,2478,2023-12-03,2023-12-14
1,2492,2022-02-07,2022-02-10
1,2502,2023-07-11,2023-07-31
1,2528,2021-09-15,2021-10-12
1,2529,2022-05-27,2022-06-03
1,2542,2023-03-18,2023-04-10
1,2571,2024-01-17,2024-01-26
1,2580,2024-05-30,2024-05-31
1,2596,2024-11-19,2024-12-16
1,2616,2023-07-27,2023-08-04
1,2617,2021-11-10,2021-11-21
1,2628,2020-01-26,2020-02-16
1,2640,2021-12-14,2021-12-29
1,2641,2023-06-10,2023-06-28
1,2644,2020-08-26,2020-09-11
1,2648,2022-07-29,2022-08-28
1,2654,2020-03-12,2020-03-13
1,2657,2020-04-29,2020-05-29
1,2692,2021-01-14,2021-02-08
1,2700,2020-05-14,2020-06-02
1,2716,2020-12-02,2020-12-30
1,2761,2021-04-17,2021-05-02
1,2797,2021-02-20,2021-02-21
1,2826,2020-05-20,2020-05-27
1,2858,2020-05-18,2020-05-26
1,2872,2022-01-05,2022-01-06
1,2899,2022-09-27,2022-10-02
1,2916,2024-01-31,2024-02-28
1,2944,2022-07-30,2022-08-24
1,2947,2021-05-03,2021-05-21
1,2948,2024-10-18,2024-10-26
1,2949,2022-07-30,2022-08-25
1,2959,2021-04-12,2021-04-20
1,2985,2023-11-16,2023-12-15
1,2987,2020-10-13,2020-10-16
1,2991,2024-10-10,2024-10-27
1,2993,2024-01-29,2024-02-13
1,2997,2021-08-06,2021-08-14
1,3033,2023-05-11,2023-05-12
1,3034,2021-08-27,2021-09-23
1,3052,2023-02-11,2023-03-08
1,3053,2020-08-25,2020-09-01
1,3062,2024-02-17,2024-02-22
1,3147,2021-12-22,2022-01-12
1,3168,2020-05-10,2020-06-06
1,3176,2020-07-05,2020-07-13
1,3243,2024-05-20,2024-06-06
1,3247,2021-10-26,2021-11-04
1,3253,2023-02-23,2023-03-25
1,3273,2020-08-22,2020-08-30
1,3386,2020-04-13,2020-04-22
1,3439,2022-01-14,2022-01-31
1,3440,2023-08-29,2023-09-21
1,3441,2024-11-07,2024-11-16
1,3448,2021-06-15,2021-06-25
1,3450,2020-05-07,2020-05-24
1,3479,2022-06-05,2022-06-11
1,3489,2021-01-01,2021-01-10
1,3527,2023-09-23,2023-10-22
1,3578,2024-06-28,2024-07-13
1,3617,2024-07-16,2024-08-04
1,3639,2024-09-30,2024-10-05
1,3671,2023-06-20,2023-07-14
1,3702,2023-12-02,2023-12-19
1,3703,2021-08-21,2021-09-20
1,3729,2023-10-29,2023-11-07
1,3740,2021-09-02,2021-10-01
1,3744,2023-01-24,2023-02-01
1,3793,2021-06-01,2021-06-28
1,3809,2024-02-18,2024-03-04
1,4006,2022-02-11,2022-02-16
1,5060,2023-03-12,2023-04-04
2,318,2022-08-20,2022-09-14
2,333,2020-01-22,2020-02-08
2,1704,2020-03-26,2020-04-16
2,3578,2022-06-06,2022-07-05
2,6874,2024-12-13,2025-01-08
2,8798,2024-05-25,2024-06-11
2,46970,2020-06-14,2020-06-30
2,48516,2022-09-09,2022-09-15
2,58559,2024-08-02,2024-08-27
2,60756,2023-01-10,2023-01-15
2,68157,2021-03-18,2021-03-20
2,71535,2021-08-20,2021-09-14
2,74458,2020-06-16,2020-07-09
2,77455,2022-11-23,2022-12-06
2,79132,2020-07-01,2020-07-08
2,80489,2020-01-14,2020-01-25
2,80906,2021-04-16,2021-04-26
2,86345,2023-04-14,2023-04-25
2,89774,2024-03-10,2024-03-13
2,91529,2024-12-03,2025-01-02
2,91658,2020-01-18,2020-01-27
2,99114,2024-03-18,2024-04-05
2,106782,2023-02-23,2023-03-01
2,109487,2023-01-31,2023-02-01
2,112552,2022-01-02,2022-01-31
2,114060,2023-06-27,2023-07-09
2,115713,2024-09-27,2024-10-07
2,122882,2022-06-16,2022-07-09
2,131724,2023-08-18,2023-09-09
3,31,2022-05-23,2022-06-13
3,527,2024-10-23,2024-10-25
3,647,2022-05-23,2022-06-09
3,688,2023-07-17,2023-08-08
3,720,2024-02-11,2024-02-28
3,849,2020-07-21,2020-08-03
3,914,2020-08-18,2020-08-25
3,1093,2022-01-20,2022-01-23
3,1124,2020-06-24,2020-07-24
3,1263,2022-01-01,2022-01-14
3,1272,2021-07-27,2021-07-29
3,1275,2020-03-15,2020-03-18
3,1302,2023-11-10,2023-11-14
3,1371,2023-02-28,2023-03-03
3,1587,2022-07-08,2022-07-31
3,2018,2024-01-17,2024-02-11
3,2080,2020-05-13,2020-06-02
3,2090,2024-11-06,2024-11-30
3,2105,2023-10-21,2023-11-07
3,2288,2021-01-25,2021-02-15
3,2424,2022-06-24,2022-06-26
3,2851,2021-11-10,2021-12-03
3,3024,2022-04-17,2022-05-03
3,3210,2021-10-08,2021-10-19
3,3703,2020-11-05,2020-11-26
3,3949,2023-07-05,2023-07-16
3,4518,2020-03-28,2020-04-04
3,5048,2021-10-20,2021-11-06
3,5181,2023-12-17,2023-12-25
3,5746,2022-01-26,2022-02-06
3,5764,2022-05-14,2022-06-01
3,5919,2021-01-18,2021-02-05
3,6238,2022-07-23,2022-08-03
3,6835,2023-04-18,2023-05-16
3,7899,2023-04-10,2023-05-03
3,7991,2021-03-07,2021-03-21
3,26409,2023-12-13,2023-12-29
3,70946,2023-08-01,2023-08-17
3,72378,2023-07-25,2023-08-08
4,21,2022-04-06,2022-04-17
4,32,2023-06-05,2023-06-14
4,45,2022-01-04,2022-01-27
4,47,2020-04-14,2020-05-05
4,52,2021-08-09,2021-09-05
4,58,2023-09-23,2023-10-11
4,106,2023-07-01,2023-07-30
4,125,2022-05-19,2022-06-02
4,126,2022-05-24,2022-06-12
4,162,2023-06-22,2023-07-01
4,171,2021-06-03,2021-06-21
4,176,2021-12-01,2021-12-28
4,190,2020-09-20,2020-10-06
4,215,2020-07-06,2020-07-19
4,222,2020-12-13,2020-12-18
4,232,2020-11-26,2020-11-27
4,235,2022-11-26,2022-12-11
4,247,2021-09-28,2021-09-30
4,260,2023-08-16,2023-08-25
4,265,2023-07-26,2023-08-09
4,296,2024-01-19,2024-01-27
4,319,2023-07-14,2023-07-20
4,342,2023-10-26,2023-11-22
4,345,2021-06-18,2021-07-13
4,348,2024-09-02,2024-09-09
4,351,2023-03-28,2023-04-17
4,357,2021-10-10,2021-10-19
4,368,2022-01-16,2022-02-06
4,417,2023-05-29,2023-06-01
4,441,2021-09-09,2021-09-27
4,450,2020-11-11,2020-12-05
4,457,2022-02-19,2022-03-14
4,475,2020-11-07,2020-11-17
4,492,2022-12-04,2022-12-10
4,509,2021-09-06,2021-09-09
4,538,2022-12-14,2023-01-06
4,539,2020-04-02,2020-04-12
4,553,2020-08-18,2020-08-26
4,588,2021-12-25,2022-01-24
4,593,2020-10-10,2020-11-05
4,595,2024-09-19,2024-09-24
4,599,2021-08-16,2021-08-25
4,608,2020-04-14,2020-05-13
4,648,2024-06-08,2024-06-22
4,708,2024-09-13,2024-09-26
4,759,2022-08-21,2022-08-23
4,800,2023-01-11,2023-01-22
4,892,2021-05-08,2021-05-18
4,898,2024-09-10,2024-09-27
4,899,2023-04-14,2023-05-01
4,902,2020-05-20,2020-06-07
4,904,2022-03-04,2022-03-06
4,908,2020-12-28,2021-01-21
4,910,2021-10-06,2021-10-12
4,912,2022-10-02,2022-10-12
4,914,2021-05-06,2021-05-10
4,919,2023-08-03,2023-08-26
4,920,2023-07-08,2023-07-29
4,930,2024-03-14,2024-04-03
4,937,2023-10-29,2023-11-25
4,1025,2024-03-18,2024-03-28
4,1046,2022-10-09,2022-10-13
4,1057,2023-06-28,2023-07-03
4,1060,2024-08-02,2024-08-30
4,1073,2024-04-05,2024-04-17
4,1077,2022-11-17,2022-12-01
4,1079,2020-01-29,2020-02-01
4,1080,2022-01-04,2022-02-01
4,1084,2021-03-04,2021-03-11
4,1086,2023-07-15,2023-07-28
4,1094,2022-05-02,2022-05-18
4,1103,2023-08-21,2023-09-16
4,1136,2021-04-01,2021-04-19
4,1179,2021-08-08,2021-08-13
4,1183,2021-09-07,2021-09-28
4,1188,2021-04-04,2021-04-11
4,1196,2021-06-23,2021-07-04
4,1197,2020-03-26,2020-04-10
4,1198,2021-12-22,2022-01-14
4,1199,2022-01-23,2022-01-25
4,1203,2022-06-03,2022-07-02
4,1211,2023-10-02,2023-10-28
4,1213,2024-03-16,2024-03-19
4,1219,2024-12-08,2025-01-02
4,1225,2020-11-29,2020-11-30
4,1250,2020-10-26,2020-11-19
4,1259,2022-11-19,2022-12-15
4,1265,2024-04-28,2024-05-05
4,1266,2023-07-18,2023-08-08
4,1279,2022-05-30,2022-06-06
4,1282,2021-12-27,2022-01-21
4,1283,2022-11-12,2022-11-15
4,1288,2024-05-05,2024-05-27
4,1291,2022-02-22,2022-03-18
4,1304,2024-01-11,2024-01-27
4,1391,2021-03-01,2021-03-15
4,1449,2023-01-05,2023-01-24
4,1466,2020-10-11,2020-10-14
4,1500,2020-02-19,2020-03-07
4,1517,2021-11-11,2021-12-04
4,1580,2022-12-05,2022-12-19
4,1597,2020-06-12,2020-06-25
4,1617,2022-10-09,2022-10-30
4,1641,2022-03-12,2022-04-06
4,1704,2020-03-08,2020-03-25
4,1719,2022-06-23,2022-07-12
4,1732,2021-05-19,2021-05-24
4,1733,2021-01-07,2021-01-20
4,1734,2021-10-09,2021-10-18
4,1834,2022-11-24,2022-11-25
4,1860,2022-06-27,2022-07-23
4,1883,2023-07-18,2023-08-17
4,1885,2020-09-13,2020-09-20
4,1892,2021-03-30,2021-04-18
4,1895,2021-03-21,2021-04-13
4,1907,2020-04-18,2020-05-10
4,1914,2022-02-21,2022-03-21
4,1916,2022-02-14,2022-03-01
4,1923,2023-10-02,2023-10-28
4,1947,2021-10-12,2021-10-19
4,1966,2024-10-11,2024-10-26
4,1967,2022-09-12,2022-09-17
4,1968,2020-03-04,2020-04-02
4,2019,2022-02-26,2022-03-04
4,2076,2021-07-15,2021-07-26
4,2078,2023-05-13,2023-05-15
4,2109,2022-02-20,2022-03-21
4,2145,2024-06-11,2024-07-09
4,2150,2023-03-29,2023-04-07
4,2174,2023-07-07,2023-07-24
4,2186,2020-07-24,2020-08-16
4,2203,2024-06-18,2024-06-30
4,2204,2024-04-09,2024-05-04
4,2282,2022-05-09,2022-06-06
4,2324,2024-04-19,2024-05-05
4,2336,2021-02-12,2021-02-26
4,2351,2023-07-08,2023-07-09
4,2359,2022-08-05,2022-08-25
4,2390,2024-12-16,2024-12-28
4,2395,2024-05-26,2024-06-25
4,2406,2023-05-27,2023-06-22
4,2467,2023-01-06,2023-01-10
4,2571,2021-12-19,2022-01-17
4,2583,2021-01-22,2021-02-21
4,2599,2021-10-03,2021-10-06
4,2628,2024-11-15,2024-11-25
4,2683,2023-11-10,2023-11-27
4,2692,2022-12-18,2022-12-26
4,2712,2020-10-20,2020-10-23
4,2762,2020-01-12,2020-01-27
4,2763,2020-07-19,2020-07-25
4,2770,2024-08-30,2024-09-22
4,2791,2021-03-15,2021-03-17
4,2843,2023-11-03,2023-11-10
4,2858,2024-04-02,2024-04-28
4,2874,2022-08-24,2022-09-15
4,2921,2022-06-05,2022-06-08
4,2926,2024-02-28,2024-03-08
4,2959,2022-09-22,2022-10-13
4,2973,2020-08-31,2020-09-19
4,2997,2024-07-15,2024-08-14
4,3033,2024-10-27,2024-11-08
4,3044,2023-05-31,2023-06-19
4,3060,2024-05-08,2024-05-16
4,3079,2022-01-31,2022-02-23
4,3083,2024-09-11,2024-09-22
4,3160,2023-04-05,2023-04-23
4,3175,2023-03-25,2023-04-01
4,3176,2023-10-19,2023-10-25
4,3204,2021-06-08,2021-06-15
4,3255,2024-05-30,2024-06-18
4,3317,2021-07-27,2021-08-17
4,3358,2021-02-01,2021-03-03
4,3365,2021-09-20,2021-09-28
4,3386,2020-07-26,2020-08-22
4,3408,2023-05-04,2023-05-27
4,3481,2022-12-04,2022-12-05
4,3489,2023-06-03,2023-06-27
4,3508,2021-11-03,2021-11-07
4,3538,2024-03-26,2024-04-12
4,3591,2020-08-30,2020-09-24
4,3788,2023-10-14,2023-11-08
4,3809,2020-05-09,2020-05-18
4,3851,2024-03-13,2024-03-16
4,3897,2022-04-26,2022-05-05
4,3911,2020-11-01,2020-11-08
4,3967,2020-05-03,2020-05-13
4,3996,2021-05-11,2021-06-05
4,4002,2020-03-15,2020-03-19
4,4014,2021-02-12,2021-02-24
4,4020,2021-06-06,2021-06-16
4,4021,2023-12-12,2023-12-18
4,4027,2024-05-07,2024-05-10
4,4029,2020-03-11,2020-04-01
4,4033,2023-07-14,2023-07-24
4,4034,2021-02-18,2021-02-25
4,4074,2023-02-17,2023-03-03
4,4121,2021-05-23,2021-05-24
4,4144,2022-03-23,2022-04-16
4,4166,2024-09-17,2024-09-21
4,4226,2022-09-05,2022-09-09
4,4239,2021-09-01,2021-09-04
4,4246,2020-07-19,2020-07-29
4,4252,2021-10-17,2021-11-06
4,4260,2021-03-26,2021-04-21
4,4273,2024-02-15,2024-02-28
4,4308,2023-02-15,2023-03-12
4,4347,2024-03-16,2024-03-30
4,4381,2022-10-31,2022-11-29
4,4641,2022-12-11,2022-12-16
4,4741,2020-04-25,2020-05-23
4,4765,2020-09-08,2020-09-17
4,4881,2024-06-28,2024-06-29
4,4896,2021-12-09,2022-01-06
4,4902,2020-01-07,2020-02-02
4,4967,2024-11-20,2024-12-02
5,1,2023-11-23,2023-11-27
5,21,2022-01-08,2022-02-05
5,34,2023-05-05,2023-05-07
5,36,2024-05-08,2024-05-27
5,39,2022-06-22,2022-07-05
5,50,2024-08-16,2024-08-17
5,58,2023-06-23,2023-07-05
5,110,2023-01-02,2023-01-11
5,150,2021-06-10,2021-06-19
5,153,2020-08-14,2020-09-07
5,232,2021-03-11,2021-03-14
5,247,2024-08-22,2024-09-01
5,253,2022-04-14,2022-04-20
5,261,2020-04-07,2020-04-30
5,265,2024-11-19,2024-12-09
5,266,2020-12-16,2020-12-31
5,290,2021-06-12,2021-06-23
5,296,2022-04-24,2022-05-14
5,300,2024-03-25,2024-04-16
5,316,2020-01-16,2020-02-12
5,318,2023-08-26,2023-09-10
5,344,2020-06-30,2020-07-06
5,349,2021-08-09,2021-09-03
5,357,2022-09-21,2022-10-17
5,364,2022-07-13,2022-07-25
5,367,2023-11-14,2023-11-20
5,380,2021-02-08,2021-02-14
5,410,2023-01-18,2023-01-24
5,457,2021-01-27,2021-02-25
5,474,2022-01-02,2022-01-03
5,475,2022-01-12,2022-02-09
5,515,2022-08-14,2022-08-25
5,527,2023-08-27,2023-09-12
5,531,2024-06-25,2024-07-17
5,534,2020-07-09,2020-07-14
5,588,2021-04-13,2021-04-16
5,589,2020-03-18,2020-03-20
5,590,2024-11-27,2024-12-22
5,592,2022-08-21,2022-09-02
5,594,2022-12-22,2023-01-05
5,595,2022-06-05,2022-06-06
5,596,2020-06-01,2020-06-25
5,597,2022-11-09,2022-11-14
5,608,2022-04-09,2022-04-17
6,2,2021-09-08,2021-09-14
6,3,2021-11-11,2021-12-08
6,4,2024-12-21,2024-12-24
6,5,2022-11-26,2022-12-24
6,6,2023-12-08,2023-12-19
6,7,2020-03-02,2020-03-27
6,8,2022-08-03,2022-08-24
6,10,2024-08-20,2024-09-13
6,11,2023-06-16,2023-07-14
6,13,2020-07-03,2020-07-07
6,15,2021-02-12,2021-03-06
6,16,2024-10-10,2024-10-22
6,17,2021-01-01,2021-01-07
6,19,2022-09-23,2022-09-25
6,21,2022-01-23,2022-02-06
6,22,2020-03-28,2020-04-09
6,24,2021-12-28,2022-01-01
6,25,2024-06-04,2024-06-21
6,26,2020-03-18,2020-03-28
6,27,2024-01-11,2024-02-01
6,31,2021-11-16,2021-11-28
6,32,2024-01-23,2024-02-05
6,34,2023-08-05,2023-09-01
6,36,2022-11-15,2022-12-15
6,41,2023-01-07,2023-01-12
6,43,2023-08-09,2023-09-05
6,45,2022-01-11,2022-01-29
6,46,2024-01-31,2024-02-19
6,47,2020-08-20,2020-08-30
6,50,2024-12-12,2025-01-11
6,54,2024-08-16,2024-09-01
6,60,2021-08-30,2021-09-01
6,61,2024-06-10,2024-07-01
6,62,2023-02-14,2023-03-09
6,65,2022-09-04,2022-09-24
6,66,2022-04-12,2022-04-22
6,76,2023-12-16,2024-01-01
6,79,2023-08-24,2023-09-23
6,86,2020-03-23,2020-04-03
6,87,2023-05-20,2023-06-02
6,88,2024-08-23,2024-08-31
6,89,2024-08-10,2024-08-11
6,92,2023-07-04,2023-07-09
6,93,2023-12-12,2024-01-10
6,95,2024-02-25,2024-03-13
6,100,2020-08-03,2020-08-06
6,102,2023-12-29,2024-01-02
6,104,2023-02-08,2023-03-05
6,105,2022-04-03,2022-04-14
6,110,2020-11-27,2020-12-07
6,112,2023-04-27,2023-05-08
6,113,2020-03-05,2020-03-06
6,126,2022-07-26,2022-08-16
6,135,2023-02-27,2023-03-26
6,140,2024-10-05,2024-10-13
6,141,2022-01-16,2022-01-17
6,145,2023-07-27,2023-08-21
6,146,2022-10-27,2022-11-09
6,150,2022-09-23,2022-10-05
6,151,2024-04-12,2024-05-06
6,153,2023-06-10,2023-06-15
6,158,2024-09-08,2024-09-11
6,159,2023-07-21,2023-08-14
6,160,2021-03-18,2021-03-24
6,161,2021-11-18,2021-11-24
6,163,2023-10-19,2023-10-24
6,165,2024-03-05,2024-03-16
6,168,2022-01-30,2022-02-01
6,170,2020-12-15,2020-12-30
6,171,2024-07-04,2024-07-13
6,174,2021-12-29,2022-01-18
6,177,2024-07-25,2024-08-24
